PRODUCT;ID;TITLE;STATUS;STAGE ID;ESTADO PROMOCION;PHASE;FECHA IMPLANTACION;FULLPATH;FILE;UPDATE DATE;REVISION;LENGTH;
KKYT;KKYT_PIMP_296;MANTIS 4330 - Subida Versionado 17-10-2014 (COPIA-KKYT_PIMP_196) (COPIA-KKYT_PIMP_225);PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;na15.a2m;08-09-2015 18:19:11;9;27078
KKYT;KKYT_PIMP_296;MANTIS 4330 - Subida Versionado 17-10-2014 (COPIA-KKYT_PIMP_196) (COPIA-KKYT_PIMP_225);PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;dp60.a2m;08-09-2015 18:21:03;9;27713
KKYT;KKYT_PIMP_296;MANTIS 4330 - Subida Versionado 17-10-2014 (COPIA-KKYT_PIMP_196) (COPIA-KKYT_PIMP_225);PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;ri60.a2m;08-09-2015 18:25:00;9;29889
KKYT;KKYT_PIMP_296;MANTIS 4330 - Subida Versionado 17-10-2014 (COPIA-KKYT_PIMP_196) (COPIA-KKYT_PIMP_225);PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;rp55pr.a2m;08-09-2015 18:17:39;9;39989
KKYT;KKYT_PIMP_296;MANTIS 4330 - Subida Versionado 17-10-2014 (COPIA-KKYT_PIMP_196) (COPIA-KKYT_PIMP_225);PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;lp55.a2m;08-09-2015 18:15:29;11;48017
KKYT;KKYT_PIMP_296;MANTIS 4330 - Subida Versionado 17-10-2014 (COPIA-KKYT_PIMP_196) (COPIA-KKYT_PIMP_225);PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;la32.a2m;21-02-2015 07:28:24;43;54121
KKYT;KKYT_PIMP_296;MANTIS 4330 - Subida Versionado 17-10-2014 (COPIA-KKYT_PIMP_196) (COPIA-KKYT_PIMP_225);PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;li51.a2m;08-09-2015 18:16:44;27;57495
KKYT;KKYT_PIMP_296;MANTIS 4330 - Subida Versionado 17-10-2014 (COPIA-KKYT_PIMP_196) (COPIA-KKYT_PIMP_225);PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2ps/;lp67.a2p;08-09-2015 18:15:55;7;2602
KKYT;KKYT_PIMP_296;MANTIS 4330 - Subida Versionado 17-10-2014 (COPIA-KKYT_PIMP_196) (COPIA-KKYT_PIMP_225);PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;rel_screenviewswift.scl;08-09-2015 18:21:51;5;220
KKYT;KKYT_PIMP_296;MANTIS 4330 - Subida Versionado 17-10-2014 (COPIA-KKYT_PIMP_196) (COPIA-KKYT_PIMP_225);PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;force_release.scl;21-02-2015 07:28:24;6;1664
KKYT;KKYT_PIMP_296;MANTIS 4330 - Subida Versionado 17-10-2014 (COPIA-KKYT_PIMP_196) (COPIA-KKYT_PIMP_225);PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;convert_menu_case.scl;21-02-2015 07:28:23;37;3668
KKYT;KKYT_PIMP_296;MANTIS 4330 - Subida Versionado 17-10-2014 (COPIA-KKYT_PIMP_196) (COPIA-KKYT_PIMP_225);PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2ps/;np30.a2p;08-09-2015 18:22:48;7;2722
KKYT;KKYT_PIMP_296;MANTIS 4330 - Subida Versionado 17-10-2014 (COPIA-KKYT_PIMP_196) (COPIA-KKYT_PIMP_225);PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2ps/;ni11.a2p;08-09-2015 18:29:01;7;2890
KKYT;KKYT_PIMP_296;MANTIS 4330 - Subida Versionado 17-10-2014 (COPIA-KKYT_PIMP_196) (COPIA-KKYT_PIMP_225);PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2ps/;fi51.a2p;08-09-2015 18:17:51;7;2902
KKYT;KKYT_PIMP_296;MANTIS 4330 - Subida Versionado 17-10-2014 (COPIA-KKYT_PIMP_196) (COPIA-KKYT_PIMP_225);PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2ps/;di52.a2p;08-09-2015 18:24:47;7;2950
KKYT;KKYT_PIMP_296;MANTIS 4330 - Subida Versionado 17-10-2014 (COPIA-KKYT_PIMP_196) (COPIA-KKYT_PIMP_225);PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2ps/;na15.a2p;08-09-2015 18:23:54;7;2974
KKYT;KKYT_PIMP_296;MANTIS 4330 - Subida Versionado 17-10-2014 (COPIA-KKYT_PIMP_196) (COPIA-KKYT_PIMP_225);PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2ps/;dp60.a2p;08-09-2015 18:15:47;7;3022
KKYT;KKYT_PIMP_296;MANTIS 4330 - Subida Versionado 17-10-2014 (COPIA-KKYT_PIMP_196) (COPIA-KKYT_PIMP_225);PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2ps/;ri60.a2p;08-09-2015 18:19:20;7;3262
KKYT;KKYT_PIMP_334;Mantis 4926 - Subida versionado 24-11-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;77c_autoswift.scl;14-02-2015 10:08:04;1;686
KKYT;KKYT_PIMP_334;Mantis 4926 - Subida versionado 24-11-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;gi20u.a2m;14-02-2015 10:08:04;78;68617
KKYT;KKYT_PIMP_334;Mantis 4926 - Subida versionado 24-11-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;text_nextbutton.scl;14-02-2015 10:08:04;10;1403
KKYT;KKYT_PIMP_334;Mantis 4926 - Subida versionado 24-11-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;eab4u.a2m;14-02-2015 10:08:04;34;49531
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2lst/;codesdip.a2l;07-04-2015 14:49:58;4;95
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;commission_ch53.scl;25-03-2015 16:47:31;38;6810
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;division_code_enter.scl;14-02-2015 09:43:54;22;2398
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;gi20u_load.scl;14-02-2015 09:43:54;8;808
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;gl92.a2m;14-02-2015 09:43:54;30;67668
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;gl92_next.scl;14-02-2015 09:43:54;7;587
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;l38ac.a2m;14-02-2015 09:43:54;9;19112
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;l38ac_next.scl;14-02-2015 09:43:54;4;397
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;l882c.a2m;14-02-2015 09:43:54;37;56234
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;l882c_next.scl;14-02-2015 09:43:54;4;583
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;l882u.a2m;30-03-2015 14:16:51;22;56154
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;lb35u.a2m;18-02-2015 13:11:23;27;69783
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;lp60c.a2m;30-03-2015 14:16:52;25;59103
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;lp60r.a2m;08-09-2015 18:28:24;10;61274
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;lp60u.a2m;30-03-2015 14:16:53;25;60889
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;lp63c.a2m;14-02-2015 09:43:54;33;43029
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;lp63c_next.scl;14-02-2015 09:43:54;4;631
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;lp63r.a2m;08-09-2015 18:19:55;9;46359
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;lp63u.a2m;14-02-2015 09:43:54;24;51119
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2lst/;templatedip.a2l;07-04-2015 14:49:59;4;46
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;validate_mnemonic.scl;14-02-2015 09:43:54;5;2865
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2lst/;codesaccttype2.a2l;19-06-2015 11:06:57;5;128
KKYT;KKYT_PIMP_354;Mantis 4993 - Subida versionado 27-11-2014 (COPIA-KKYT_PIMP_350) (COPIA-KKYT_PIMP_352);PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2lst/;codesaccttype.a2l;08-09-2015 18:20:31;8;147
KKYT;KKYT_PIMP_360;AR 79279 - Subida versionado 04-12-2014;PR;PR;TERMINADA;FROZEN;21-02-2015 06:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;bo51r.a2m;08-09-2015 18:28:17;5;27508
KKYT;KKYT_PIMP_364;AR 79434 - Subida versionado 09-12-2014;PR;PR;TERMINADA;FROZEN;14-02-2015 11:14:25;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;bk21.a2m;14-02-2015 11:16:14;5;25785
KKYT;KKYT_PIMP_364;AR 79434 - Subida versionado 09-12-2014;PR;PR;TERMINADA;FROZEN;14-02-2015 11:14:25;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;bk22.a2m;08-09-2015 18:27:36;5;25135
KKYT;KKYT_PIMP_365;Mantis 5033 - Subida versionado 09-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;validate_expiry_date.scl;14-02-2015 09:02:06;24;3518
KKYT;KKYT_PIMP_368;Mantis 5041 - Subida versionado 10-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2lst/;templateimportamendment.a2l;08-09-2015 18:30:19;12;77
KKYT;KKYT_PIMP_369;Mantis 4990 - Subida versionado 10-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;acct_inq.a2m;08-09-2015 18:16:22;5;12485
KKYT;KKYT_PIMP_369;Mantis 4990 - Subida versionado 10-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;gio05l.a2m;09-03-2015 17:39:48;15;55064
KKYT;KKYT_PIMP_369;Mantis 4990 - Subida versionado 10-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;gio05l_load.scl;08-09-2015 18:17:12;1;477
KKYT;KKYT_PIMP_369;Mantis 4990 - Subida versionado 10-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;gl85.a2m;14-02-2015 09:50:49;13;33841
KKYT;KKYT_PIMP_369;Mantis 4990 - Subida versionado 10-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;gl85_load.scl;08-09-2015 18:29:16;6;411
KKYT;KKYT_PIMP_371;Mantis 5041 - Subida versionado 15-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;ejb4u.a2m;14-02-2015 09:54:56;27;47959
KKYT;KKYT_PIMP_372;Mantis 5043 - Subida versionado 15-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;xb21.a2m;08-09-2015 18:23:34;6;40213
KKYT;KKYT_PIMP_373;Mantis 5047 - Subida versionado 15-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;wfscriptmenu1.scl;14-02-2015 09:20:23;51;40750
KKYT;KKYT_PIMP_374;Mantis 5048 - Subida versionado 15-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2lst/;templateexportmgl.a2l;07-04-2015 14:50:25;6;46
KKYT;KKYT_PIMP_375;Mantis 5049 - Subida versionado 15-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;gi15r.a2m;14-02-2015 09:28:07;35;37147
KKYT;KKYT_PIMP_376;Mantis 5051 - Subida versionado 15-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;wfuserq.a2m;14-02-2015 09:32:40;36;51851
KKYT;KKYT_PIMP_376;Mantis 5051 - Subida versionado 15-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;wfusertrnsearch.scl;08-09-2015 18:25:22;6;2921
KKYT;KKYT_PIMP_376;Mantis 5051 - Subida versionado 15-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;wfusertrnsearch_reltrans.scl;08-09-2015 18:18:30;2;2573
KKYT;KKYT_PIMP_377;Mantis 5052 - Subida versionado 15-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;tck_inq.a2m;14-02-2015 09:36:55;17;11940
KKYT;KKYT_PIMP_377;Mantis 5052 - Subida versionado 15-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;tick_queue.scl;08-09-2015 18:20:51;14;7387
KKYT;KKYT_PIMP_377;Mantis 5052 - Subida versionado 15-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;tick_upd.a2m;08-09-2015 18:18:22;15;13185
KKYT;KKYT_PIMP_379;Mantis 5053 - Subida versionado 15-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;bl1f.a2m;08-09-2015 18:17:56;5;30952
KKYT;KKYT_PIMP_379;Mantis 5053 - Subida versionado 15-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;tick_ff_letter.scl;08-09-2015 18:15:06;12;643
KKYT;KKYT_PIMP_379;Mantis 5053 - Subida versionado 15-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;tick_SWIFT.scl;08-09-2015 18:23:25;15;642
KKYT;KKYT_PIMP_380;Mantis 5061 - Subida versionado 10-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;w367.a2m;08-09-2015 18:27:30;17;31417
KKYT;KKYT_PIMP_385;Mantis 5070 - Subida versionado 18-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;eab2r.a2m;14-02-2015 10:03:36;30;47647
KKYT;KKYT_PIMP_385;Mantis 5070 - Subida versionado 18-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;eab2u.a2m;14-02-2015 10:03:36;30;47648
KKYT;KKYT_PIMP_385;Mantis 5070 - Subida versionado 18-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;eab4r.a2m;14-02-2015 10:03:36;32;47493
KKYT;KKYT_PIMP_385;Mantis 5070 - Subida versionado 18-12-2014;PR;PR;TERMINADA;FROZEN;24-01-2015 07:00:00;online/multipais/web/pub/kkyt_mult_web_universalclient_02/at2custom/at2maps/;ejb2r.a2m;14-02-2015 10:03:36;22;47050
